Date Time,Month,Day,Day of Week,Hour,Minute,Site Outdoor Air Drybulb Temperature,Site Outdoor Air Relative Humidity,HeatingElectricity,CoolingElectricity,District Heating Inlet Temperature,District Cooling Inlet Temperature,District Heating Outlet Temperature,District Cooling Outlet Temperature,District Heating Mass Flow Rate,District Cooling Mass Flow Rate,District Heating Hot Water Energy,District Cooling Chilled Water Energy,_id,ambient_loop_temperature_setpoint.setpoint_temperature
01/20/2009 01:00,1,20,2,1,0,2.2,82,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 02:00,1,20,2,2,0,1.1,92,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 03:00,1,20,2,3,0,1.1,92,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 04:00,1,20,2,4,0,0.6,96,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 05:00,1,20,2,5,0,0.6,92,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 06:00,1,20,2,6,0,0,96,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 07:00,1,20,2,7,0,0.6,89,8.93566e+06,0,14.0441,14.0441,18,14.0441,0.348207,0,2.08161e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 08:00,1,20,2,8,0,1.1,85,6.7794e+06,0,14.097,14.097,18,14.097,0.302916,0,1.7817e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 09:00,1,20,2,9,0,1.1,79,3.85238e+06,0,14.097,14.097,18,14.097,0.166351,0,9.78432e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 10:00,1,20,2,10,0,0,85,1.93565e+06,0,14.097,14.097,18,14.097,0.0785073,0,4.61761e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 11:00,1,20,2,11,0,2.8,65,1.11874e+06,0,14.097,14.097,18,14.097,0.0459405,0,2.70214e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 12:00,1,20,2,12,0,3.3,62,1.17803e+06,0,14.0974,14.0974,18,14.0974,0.0455649,0,2.67973e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 13:00,1,20,2,13,0,3.3,65,1.61354e+06,0,14.0974,14.0974,18,14.0974,0.0639986,0,3.76391e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 14:00,1,20,2,14,0,3.3,65,811659,0,14.0969,14.0969,18,14.0969,0.0303407,0,1.78461e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 15:00,1,20,2,15,0,3.3,62,580292,0,14.0968,14.0968,18,14.0968,0.0201831,0,1.18717e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 16:00,1,20,2,16,0,3.3,65,467662,0,14.0968,14.0968,18,14.0968,0.015266,0,897962,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 17:00,1,20,2,17,0,3.3,70,426886,0,14.0968,14.0968,18,14.0968,0.0134834,0,793114,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 18:00,1,20,2,18,0,2.8,73,2.21483e+06,0,14.0978,14.0978,18,14.0978,0.0907496,0,5.33659e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 19:00,1,20,2,19,0,1.1,85,3.37153e+06,0,14.0971,14.0971,18,14.0971,0.141477,0,8.32115e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 20:00,1,20,2,20,0,0.6,85,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 21:00,1,20,2,21,0,0,89,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 22:00,1,20,2,22,0,0,89,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/20/2009 23:00,1,20,2,23,0,0.6,85,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 00:00,1,21,3,0,0,1.1,79,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 01:00,1,21,3,1,0,0,89,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 02:00,1,21,3,2,0,-1.1,92,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 03:00,1,21,3,3,0,-2.8,89,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 04:00,1,21,3,4,0,-3.9,96,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 05:00,1,21,3,5,0,-2.8,89,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 06:00,1,21,3,6,0,-5.6,92,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 07:00,1,21,3,7,0,-5,92,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 08:00,1,21,3,8,0,-5,92,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 09:00,1,21,3,9,0,-2.8,92,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 10:00,1,21,3,10,0,-0.6,75,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 11:00,1,21,3,11,0,-1.7,85,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 12:00,1,21,3,12,0,-0.6,85,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 13:00,1,21,3,13,0,0.6,79,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 14:00,1,21,3,14,0,1.1,70,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 15:00,1,21,3,15,0,2.2,73,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 16:00,1,21,3,16,0,1.7,64,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 17:00,1,21,3,17,0,1.1,76,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 18:00,1,21,3,18,0,-0.6,75,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 19:00,1,21,3,19,0,-1.1,72,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 20:00,1,21,3,20,0,-1.7,82,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 21:00,1,21,3,21,0,-2.8,81,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 22:00,1,21,3,22,0,-2.2,82,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/21/2009 23:00,1,21,3,23,0,-2.2,85,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 00:00,1,22,4,0,0,-2.2,69,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 01:00,1,22,4,1,0,-2.8,85,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 02:00,1,22,4,2,0,-2.8,81,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 03:00,1,22,4,3,0,-2.2,82,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 04:00,1,22,4,4,0,-1.7,75,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 05:00,1,22,4,5,0,-2.2,82,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 06:00,1,22,4,6,0,-1.1,75,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 07:00,1,22,4,7,0,-1.1,75,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 08:00,1,22,4,8,0,-0.6,79,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 09:00,1,22,4,9,0,0.6,73,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 10:00,1,22,4,10,0,1.1,73,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 11:00,1,22,4,11,0,2.8,67,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 12:00,1,22,4,12,0,3.9,62,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 13:00,1,22,4,13,0,3.3,70,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 14:00,1,22,4,14,0,4.4,62,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 15:00,1,22,4,15,0,4.4,68,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 16:00,1,22,4,16,0,3.9,70,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 17:00,1,22,4,17,0,3.9,70,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 18:00,1,22,4,18,0,2.8,73,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 19:00,1,22,4,19,0,2.2,76,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 20:00,1,22,4,20,0,1.7,79,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 21:00,1,22,4,21,0,2.2,76,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 22:00,1,22,4,22,0,2.2,79,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/22/2009 23:00,1,22,4,23,0,2.8,73,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 00:00,1,23,5,0,0,1.1,82,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 01:00,1,23,5,1,0,2.2,73,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 02:00,1,23,5,2,0,3.3,67,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 03:00,1,23,5,3,0,2.8,70,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 04:00,1,23,5,4,0,2.8,73,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 05:00,1,23,5,5,0,2.8,73,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 06:00,1,23,5,6,0,3.9,65,0,0,14.0966,14.0966,14.0966,14.0966,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 07:00,1,23,5,7,0,2.8,76,1.56541e+07,0,14.0455,14.0455,18,14.0455,0.522185,0,3.12461e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 08:00,1,23,5,8,0,3.3,73,1.36352e+07,0,14.0972,14.0972,18,14.0972,0.657138,0,3.86492e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 09:00,1,23,5,9,0,1.7,82,1.03803e+07,0,14.0972,14.0972,18,14.0972,0.483818,0,2.84554e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 10:00,1,23,5,10,0,2.8,79,7.77273e+06,0,14.0972,14.0972,18,14.0972,0.351271,0,2.06599e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 11:00,1,23,5,11,0,5.6,63,6.21514e+06,0,14.0972,14.0972,18,14.0972,0.274925,0,1.61697e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 12:00,1,23,5,12,0,4.4,68,5.01007e+06,0,14.0972,14.0972,18,14.0972,0.217751,0,1.28071e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 13:00,1,23,5,13,0,6.1,58,4.52524e+06,0,14.0971,14.0971,18,14.0971,0.19667,0,1.15674e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 14:00,1,23,5,14,0,6.1,56,2.92483e+06,0,14.0971,14.0971,18,14.0971,0.124033,0,7.29518e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 15:00,1,23,5,15,0,6.7,56,2.04651e+06,0,14.0971,14.0971,18,14.0971,0.0841519,0,4.94948e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 16:00,1,23,5,16,0,6.7,51,1.23474e+06,0,14.0971,14.0971,18,14.0971,0.0515321,0,3.0309e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 17:00,1,23,5,17,0,5.6,60,1.04988e+06,0,14.0971,14.0971,18,14.0971,0.0430955,0,2.53471e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 18:00,1,23,5,18,0,5.6,55,3.06702e+06,0,14.0992,14.0992,18,14.0992,0.128433,0,7.54976e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 19:00,1,23,5,19,0,1.1,79,4.7103e+06,0,14.0975,14.0975,18,14.0975,0.203612,0,1.19745e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 20:00,1,23,5,20,0,0.6,82,0,0,14.097,14.097,14.097,14.097,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 21:00,1,23,5,21,0,-1.7,89,0,0,14.097,14.097,14.097,14.097,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 22:00,1,23,5,22,0,-1.7,89,0,0,14.097,14.097,14.097,14.097,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/23/2009 23:00,1,23,5,23,0,0.6,79,0,0,14.097,14.097,14.097,14.097,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 00:00,1,24,6,0,0,-1.7,85,0,0,14.097,14.097,14.097,14.097,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 01:00,1,24,6,1,0,-1.1,89,0,0,14.097,14.097,14.097,14.097,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 02:00,1,24,6,2,0,-2.8,92,0,0,14.097,14.097,14.097,14.097,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 03:00,1,24,6,3,0,-2.2,89,0,0,14.097,14.097,14.097,14.097,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 04:00,1,24,6,4,0,-2.8,92,0,0,14.097,14.097,14.097,14.097,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 05:00,1,24,6,5,0,-2.8,92,0,0,14.097,14.097,14.097,14.097,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 06:00,1,24,6,6,0,-3.3,92,0,0,14.097,14.097,14.097,14.097,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 07:00,1,24,6,7,0,-3.3,92,1.09603e+07,0,14.0444,14.0444,18,14.0444,0.392208,0,2.34427e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 08:00,1,24,6,8,0,-4.4,96,8.47634e+06,0,14.0972,14.0972,18,14.0972,0.386845,0,2.27525e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 09:00,1,24,6,9,0,-3.3,88,5.18125e+06,0,14.0972,14.0972,18,14.0972,0.226599,0,1.33273e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 10:00,1,24,6,10,0,0,85,2.17998e+06,0,14.0972,14.0972,18,14.0972,0.0908678,0,5.34432e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 11:00,1,24,6,11,0,3.3,67,1.43254e+06,0,14.0972,14.0972,18,14.0972,0.0603684,0,3.55054e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 12:00,1,24,6,12,0,3.9,65,1.3671e+06,0,14.0972,14.0972,18,14.0972,0.0555731,0,3.2685e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 13:00,1,24,6,13,0,3.9,65,1.83896e+06,0,14.0971,14.0971,18,14.0971,0.0767222,0,4.51247e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 14:00,1,24,6,14,0,3.3,67,1.12986e+06,0,14.0971,14.0971,18,14.0971,0.044616,0,2.62415e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 15:00,1,24,6,15,0,3.3,65,644821,0,14.0971,14.0971,18,14.0971,0.0250098,0,1.47099e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 16:00,1,24,6,16,0,2.8,67,503325,0,14.097,14.097,18,14.097,0.0187295,0,1.10162e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 17:00,1,24,6,17,0,2.8,67,293295,0,14.097,14.097,18,14.097,0.011069,0,651051,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 18:00,1,24,6,18,0,0.6,79,1.59926e+06,0,14.0974,14.0974,18,14.0974,0.0662751,0,3.89777e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 19:00,1,24,6,19,0,-1.1,89,2.88399e+06,0,14.098,14.098,18,14.098,0.121403,0,7.13875e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 20:00,1,24,6,20,0,-1.1,89,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 21:00,1,24,6,21,0,-1.7,89,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 22:00,1,24,6,22,0,-4.4,92,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/24/2009 23:00,1,24,6,23,0,-4.4,92,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 00:00,1,25,0,0,0,-3.9,92,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 01:00,1,25,0,1,0,-5.6,92,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 02:00,1,25,0,2,0,-5,88,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 03:00,1,25,0,3,0,-3.9,85,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 04:00,1,25,0,4,0,-5,88,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 05:00,1,25,0,5,0,-4.4,88,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 06:00,1,25,0,6,0,-4.4,85,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 07:00,1,25,0,7,0,-4.4,81,1.06612e+07,0,14.0458,14.0458,18,14.0458,0.403988,0,2.41453e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 08:00,1,25,0,8,0,-4.4,78,7.65969e+06,0,14.0971,14.0971,18,14.0971,0.346537,0,2.03823e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 09:00,1,25,0,9,0,-3.3,75,4.23644e+06,0,14.0971,14.0971,18,14.0971,0.183144,0,1.07718e+07,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 10:00,1,25,0,10,0,-1.1,69,2.11558e+06,0,14.0971,14.0971,18,14.0971,0.0900473,0,5.29621e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 11:00,1,25,0,11,0,0,64,1.60743e+06,0,14.0971,14.0971,18,14.0971,0.0684787,0,4.02766e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 12:00,1,25,0,12,0,1.1,64,1.423e+06,0,14.0971,14.0971,18,14.0971,0.0581432,0,3.41976e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 13:00,1,25,0,13,0,2.2,70,1.81261e+06,0,14.097,14.097,18,14.097,0.0755673,0,4.44466e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 14:00,1,25,0,14,0,2.2,70,1.12543e+06,0,14.097,14.097,18,14.097,0.0444502,0,2.61446e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 15:00,1,25,0,15,0,2.8,67,646398,0,14.097,14.097,18,14.097,0.0251004,0,1.47635e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 16:00,1,25,0,16,0,2.8,70,531149,0,14.097,14.097,18,14.097,0.0199753,0,1.17492e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 17:00,1,25,0,17,0,1.7,73,440437,0,14.0969,14.0969,18,14.0969,0.0159505,0,938191,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 18:00,1,25,0,18,0,0,82,1.64559e+06,0,14.0976,14.0976,18,14.0976,0.0684485,0,4.02537e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 19:00,1,25,0,19,0,-1.1,85,2.82864e+06,0,14.0982,14.0982,18,14.0982,0.119161,0,7.00655e+06,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 20:00,1,25,0,20,0,-1.1,78,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 21:00,1,25,0,21,0,-1.7,78,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 22:00,1,25,0,22,0,-2.2,82,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
01/25/2009 23:00,1,25,0,23,0,-2.8,81,0,0,14.0971,14.0971,14.0971,14.0971,0,0,0,0,ff857845-a4c6-4eb9-a52b-cbc6a41976d5,18.0
